HitId	HitTitle	Annotation	AssignmentId	workerid	Status	AcceptTime	SubmitTime	Answer.features	Answer.altAnimals	Answer.orders	Answer.gender	Answer.age	Answer.income	Answer.language	Answer.comments
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3O6CYIULED2AFOAXAS80JT0QD4YWUH	A7ALZ0RWUSOYC	Approved	Tue Apr 22 09:39:40 PDT 2014	Tue Apr 22 09:45:59 PDT 2014	"[""jumpy"",""slow"",""funny"",""smelly"",""graceful"",""scaly"",""big"",""slimy"",""wild"",""hungry"",""independent"",""annoying"",""dumb"",""striped"",""wise"",""lazy"",""sly"",""heavy"",""pretty"",""quacking"",""dangerous"",""wooly"",""bouncy"",""playful"",""noisy"",""nocturnal"",""fluffy"",""strong""]"	"[""Kangaroo"",""snail"",""Clown Fish"",""Skunk"",""Gazelle "",""Rattlesnake"",""Elephant"",""Salamander"",""Buffalo"",""Hyena"",""Shark"",""Gnat"",""Turkey"",""Zebra"",""Raven"",""Kola"",""Coyote"",""Rhino"",""Dolphin"",""Duck"",""Orca"",""Mammoth"",""Kangaroo"",""Puppy"",""Howling Monkeys"",""Bat"",""Rabbit"",""Elephant""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""25"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	31T4R4OBOSHZ3FSWGTFOX7F3DDIC7L	AP73LGTAB3ENJ	Approved	Tue Apr 22 09:41:51 PDT 2014	Tue Apr 22 09:46:46 PDT 2014	"[""blind"",""mean"",""big"",""large"",""noisy"",""slow"",""funny"",""quacking"",""huge"",""bouncy"",""quiet"",""hungry"",""dirty"",""fast"",""ferocious"",""loud"",""fat"",""small"",""nocturnal"",""fluffy"",""smelly"",""beautiful"",""furry"",""exotic"",""jumpy"",""annoying"",""fierce"",""strong""]"	"[""bat"",""wart hog"",""elephant"",""whale"",""monkey"",""turtle"",""chimpanzee"",""duck"",""elephant"",""kangaroo"",""rabbit"",""bear"",""pig"",""cheetah"",""lion"",""lion"",""pig"",""hamster"",""bat"",""rabbit"",""pig"",""peacock"",""kitten"",""bird"",""cat"",""mouse"",""tiger"",""bear""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""55"""	"""6"""	"""english"""	"""none"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3NPFYT4IZC56Z6ES0SF5HXD6DYPGXU	A6XENL9EKXQFI	Approved	Tue Apr 22 09:41:11 PDT 2014	Tue Apr 22 09:47:20 PDT 2014	"[""quacking"",""nocturnal"",""loyal"",""funny"",""slimy"",""pretty"",""busy"",""large"",""wild"",""cold"",""slow"",""beautiful"",""wooly"",""scary"",""small"",""hungry"",""loud"",""cute"",""quiet"",""lazy"",""annoying"",""wise"",""wet"",""bouncy"",""friendly"",""smart"",""dirty"",""ferocious""]"	"[""duck"",""owl"",""wolf"",""bunny"",""slug"",""peacock"",""bee"",""elephant"",""tiger"",""seal"",""sloth"",""wolf"",""mammoth"",""fox"",""mouse"",""crocodile"",""bear"",""kitten"",""snake"",""sloth"",""squirrel"",""fox"",""dog"",""frog"",""dog"",""parrot"",""horse"",""lion""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""25"""	"""6"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3COPXFW7XBD6SJ8K4SQ3LCJWIGXPKI	A2Q4THVAJWHDEG	Approved	Tue Apr 22 09:42:39 PDT 2014	Tue Apr 22 09:47:43 PDT 2014	"[""dirty"",""striped"",""friendly"",""majestic"",""nocturnal"",""large"",""wild"",""furry"",""hungry"",""happy"",""bouncy"",""soft"",""dumb"",""smart"",""beautiful"",""annoying"",""quiet"",""fierce"",""fast"",""graceful"",""free"",""mean"",""funny"",""loud"",""dangerous"",""playful"",""loyal"",""cute""]"	"[""pig"",""zebra"",""cat"",""eagle"",""raccoon"",""elephant"",""wildebeast"",""kitten"",""lion"",""clam"",""kangaroo"",""puppy"",""snake"",""dolphin"",""horse"",""gnat"",""mouse"",""tiger"",""antelope"",""gizelle"",""bison"",""rat"",""chimp"",""rooster"",""crocodile"",""otter"",""dog"",""squirel""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""45"""	"""11"""	"""english"""	"""that was fun!"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3M1CVSFP606LGI0DSES3R36AI0QQAW	A11EF6L798V32H	Approved	Tue Apr 22 09:43:11 PDT 2014	Tue Apr 22 09:48:38 PDT 2014	"[""wet"",""cold"",""dirty"",""loyal"",""beautiful"",""happy"",""ferocious"",""graceful"",""huge"",""annoying"",""quiet"",""strong"",""funny"",""wise"",""slow"",""wooly"",""big"",""blind"",""sly"",""fierce"",""fat"",""scary"",""heavy"",""exotic"",""independent"",""dumb"",""smart"",""cute""]"	"[""duck"",""polar bear"",""pig"",""dog"",""swan"",""cat"",""lion"",""tiger"",""elephant"",""hyena"",""mouse"",""lion"",""hyena"",""owl"",""turtle"",""sheep"",""giraffe"",""mouse"",""fox"",""tiger"",""pig"",""bat"",""boar"",""peacock"",""cat"",""dog"",""cat"",""puppy""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""45"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3RYC5T2D73USFNLFUCZ0MO5AD8SRPE	A1YLO7PEM46X48	Approved	Tue Apr 22 09:46:25 PDT 2014	Tue Apr 22 09:49:21 PDT 2014	"[""majestic"",""fat"",""lazy"",""fluffy"",""sly"",""blind"",""scaly"",""loyal"",""quacking"",""playful"",""smelly"",""dumb"",""wooly"",""big"",""strong"",""wild"",""bouncy"",""small"",""funny"",""graceful"",""large"",""free"",""independent"",""furry"",""annoying"",""noisy"",""ferocious"",""wise""]"	"[""tiger"",""elephant"",""rhino"",""dog"",""cat"",""bat"",""snake"",""dog"",""duck"",""puppy"",""bear"",""mouse"",""mammoth"",""elephant"",""lion"",""cheeta"",""cheeta"",""mouse"",""kitten"",""cat"",""elephant"",""horse"",""cat"",""kitten"",""dog"",""monkey"",""tiger"",""elephant""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""25"""	"""0"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3IAS3U3I0FH9793KWH2YQWSDKCY2BQ	A14X36W5M4A8O4	Approved	Tue Apr 22 09:46:13 PDT 2014	Tue Apr 22 09:51:04 PDT 2014	"[""striped"",""playful"",""huge"",""pretty"",""lazy"",""cute"",""happy"",""graceful"",""sly"",""jumpy"",""busy"",""wild"",""wise"",""exotic"",""beautiful"",""scaly"",""friendly"",""scary"",""fierce"",""wet"",""annoying"",""hungry"",""large"",""big"",""smelly"",""loyal"",""bouncy"",""mean""]"	"[""Zebra"",""Kitten"",""Elephant"",""Peacock "",""Sloth"",""Puppy"",""Hyena"",""Swan"",""Fox"",""Kangaroo"",""Beaver"",""Lion"",""Baboon"",""Flamingo"",""Tiger"",""Alligator "",""Monkey"",""Wolf"",""Bear"",""Seal"",""Opossum "",""Hippo"",""Bear"",""Bear"",""Skunk"",""Dog"",""Rabbit"",""Coyote""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""4"""	"""English"""	"""Thanks"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3WMINLGALB4HMHQUNWR87YHTELQACC	A1DP6NBQ1IKMHE	Approved	Tue Apr 22 09:47:17 PDT 2014	Tue Apr 22 09:51:10 PDT 2014	"[""wooly"",""wet"",""noisy"",""wild"",""majestic"",""huge"",""hungry"",""pretty"",""scaly"",""small"",""lazy"",""striped"",""dangerous"",""smart"",""annoying"",""jumpy"",""heavy"",""quacking"",""wise"",""funny"",""free"",""mean"",""slow"",""dirty"",""quiet"",""loud"",""exotic"",""fast""]"	"[""mammoth"",""seal"",""crow"",""leopard"",""eagle"",""elephant"",""wolf"",""peacock"",""fish"",""hamster"",""sloth"",""tiger"",""lion"",""cat"",""skunk"",""cat"",""hippopotamus"",""duck"",""owl"",""hyena"",""bird"",""coyote"",""sloth"",""pig"",""mouse"",""elephant"",""zebra"",""cheetah""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""55"""	"""4"""	"""English"""	"""n/a"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3634BBTX0OV3VBT2QM9MW2QFO6NIFZ	A1L2T6S3WLN692	Approved	Tue Apr 22 09:47:14 PDT 2014	Tue Apr 22 09:51:34 PDT 2014	"[""smart"",""majestic"",""big"",""quacking"",""heavy"",""playful"",""graceful"",""wet"",""cute"",""blind"",""quiet"",""fluffy"",""hungry"",""wild"",""noisy"",""independent"",""scary"",""ferocious"",""cold"",""large"",""bouncy"",""happy"",""smelly"",""huge"",""free"",""friendly"",""exotic"",""furry""]"	"[""owl"",""lion"",""elephant"",""duck"",""elephant"",""cat"",""swan"",""fish"",""bunny"",""bat"",""squirrel"",""puppy"",""lion"",""bear"",""hyena"",""flea"",""tiger"",""tiger"",""penguin"",""dinosaur"",""frog"",""puppy"",""skunk"",""giraffe"",""bird"",""dog"",""parrot"",""dog""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""45"""	"""11"""	"""English"""	"""easy and fun"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	38BQUHLA9W1JX7WMA4Q4BP6AXGZOM8	A1CH1PHXP9V5BL	Approved	Tue Apr 22 09:54:38 PDT 2014	Tue Apr 22 09:57:58 PDT 2014	"[""large"",""striped"",""wet"",""smelly"",""loud"",""huge"",""fast"",""wooly"",""friendly"",""wild"",""cute"",""fluffy"",""sly"",""smart"",""soft"",""dumb"",""ferocious"",""quacking"",""dirty"",""blind"",""scary"",""graceful"",""loyal"",""beautiful"",""wise"",""noisy"",""free"",""playful""]"	"[""elephant"",""zebra"",""seal"",""skunk"",""lion"",""whale"",""cheetah"",""sheep"",""dolphin"",""lion"",""panda"",""cat"",""racoon"",""dolphin"",""cat"",""dog"",""lion"",""duck"",""rat"",""bat"",""snake"",""swan"",""dog"",""flamingo"",""owl"",""parrot"",""eagle"",""dog""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""45"""	"""4"""	"""English"""	"""no"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3QY5DC2MXRL842O2K3Y0F5EQI19UFI	A3KJLIECERAOAD	Approved	Tue Apr 22 09:47:30 PDT 2014	Tue Apr 22 09:59:01 PDT 2014	"[""scary"",""smart"",""graceful"",""ferocious"",""loud"",""quiet"",""loyal"",""wild"",""furry"",""dirty"",""fierce"",""beautiful"",""nocturnal"",""slow"",""fat"",""cute"",""sly"",""funny"",""dangerous"",""free"",""lazy"",""annoying"",""jumpy"",""friendly"",""cold"",""fast"",""playful"",""wise""]"	"[""hyena"",""dog"",""swan"",""lion"",""dog"",""cat"",""cat"",""tiger"",""panther"",""hog"",""lioness"",""peacock"",""owl"",""sloth"",""pig"",""koala"",""fox"",""ostrich"",""Hippopotamus"",""pigeon"",""sloth"",""rooster"",""puppy"",""rabbit"",""frog"",""cheetah"",""kitten"",""elephant""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""35"""	"""6"""	"""English"""	"""none"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3907X2AHF06BB34UFMKZLGX21GF2PD	A35BQPABKN4Q8C	Approved	Tue Apr 22 09:56:18 PDT 2014	Tue Apr 22 10:00:22 PDT 2014	"[""blind"",""wooly"",""wild"",""wet"",""lazy"",""pretty"",""smart"",""soft"",""nocturnal"",""quiet"",""busy"",""graceful"",""large"",""funny"",""huge"",""small"",""ferocious"",""strong"",""fluffy"",""slow"",""dirty"",""fierce"",""hungry"",""free"",""slimy"",""fast"",""scaly"",""sly""]"	"[""bat"",""lamb"",""wolf"",""seal"",""sloth"",""peacock"",""elephant"",""bird"",""owl"",""cat"",""beaver"",""swan"",""hippo"",""ferret"",""elephant"",""mouse"",""bear"",""ox"",""dog"",""turtle"",""pig"",""wolverine"",""bear"",""bird"",""snake"",""cheetah"",""snake"",""alligator""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""35"""	"""4"""	"""English"""	"""Thank you! """
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	336YQZE83VFXPXQ45PU52J6JGLV5ML	A3JSKHBZSNAGF9	Approved	Tue Apr 22 09:56:58 PDT 2014	Tue Apr 22 10:00:53 PDT 2014	"[""annoying"",""pretty"",""mean"",""wooly"",""jumpy"",""dangerous"",""dumb"",""beautiful"",""graceful"",""soft"",""smelly"",""striped"",""strong"",""quacking"",""independent"",""fast"",""small"",""smart"",""busy"",""fierce"",""slow"",""dirty"",""furry"",""exotic"",""blind"",""ferocious"",""sly"",""huge""]"	"[""parrot"",""dog"",""cat"",""sheep"",""monkey"",""lion"",""dog"",""bird"",""peacock"",""hamster"",""rat"",""zebra"",""lion"",""duck"",""cat"",""cheetah"",""mouse"",""monkey"",""dog"",""cat"",""turtle"",""aligator"",""monkey"",""parrot"",""shark"",""cat"",""cat"",""elephant""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""6"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3NGI5ARFTT64MIMYWIKLGXNX9AZP1H	ANCWAWJKJ20VS	Approved	Tue Apr 22 09:51:09 PDT 2014	Tue Apr 22 10:00:59 PDT 2014	"[""scaly"",""beautiful"",""dirty"",""cold"",""soft"",""quiet"",""graceful"",""sly"",""bouncy"",""slow"",""nocturnal"",""striped"",""exotic"",""blind"",""fluffy"",""friendly"",""scary"",""wet"",""loud"",""loyal"",""hungry"",""funny"",""wild"",""independent"",""large"",""busy"",""wooly"",""furry""]"	"[""snake"",""dog"",""pig"",""lizard"",""dolphin"",""sloth"",""horse"",""opossum"",""kangaroo"",""sloth"",""wolf"",""zebra"",""rino"",""bat"",""sheep"",""cat"",""lion"",""fish"",""elephant"",""dog"",""hippo"",""monkey"",""turkey"",""giraffe"",""walrus"",""mole"",""lamb"",""bear""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""25"""	"""10"""	"""English"""	"""n/a"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3M0BCWMB8VXVJP1RA1R5E382OJVWB4	A5X2VLAR40JIF	Approved	Tue Apr 22 09:58:29 PDT 2014	Tue Apr 22 10:01:23 PDT 2014	"[""cute"",""beautiful"",""busy"",""sly"",""fierce"",""ferocious"",""loud"",""fluffy"",""noisy"",""scary"",""quiet"",""loyal"",""cold"",""lazy"",""jumpy"",""quacking"",""pretty"",""playful"",""dangerous"",""independent"",""funny"",""hungry"",""wild"",""fat"",""graceful"",""large"",""friendly"",""annoying""]"	"[""kitten"",""peacock"",""bee"",""fox"",""tiger"",""lion"",""monkey"",""puppy"",""bird"",""bear"",""mouse"",""dog"",""polar bear"",""sea lion"",""kangaroo"",""duck"",""elephant"",""otter"",""bear"",""lioness"",""monkey"",""pig"",""zebra"",""pig"",""deer"",""elephant"",""dog"",""crow""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""25"""	"""4"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3GNCZX450IO0G6ZYS1DERYG0D46PA6	A9PTL5PPQOGER	Approved	Tue Apr 22 09:56:36 PDT 2014	Tue Apr 22 10:02:39 PDT 2014	"[""slow"",""slimy"",""big"",""jumpy"",""sly"",""huge"",""cold"",""loyal"",""strong"",""smart"",""heavy"",""noisy"",""wise"",""loud"",""playful"",""wild"",""fast"",""ferocious"",""hungry"",""cute"",""wet"",""large"",""happy"",""fluffy"",""dumb"",""exotic"",""lazy"",""dirty""]"	"[""turtle"",""slug"",""elephant"",""kangaroo"",""fox"",""mammoth"",""mink"",""peacock"",""bear"",""wolf"",""manatee"",""monkey"",""owl"",""elephant"",""kitten"",""boar"",""cheetah"",""lion"",""raccoon"",""koala"",""manatee"",""hippo"",""dog"",""cat"",""ox"",""coatimundi"",""sloth"",""pig""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""65"""	"""8"""	"""english"""	"""interesting HIT"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3N2BF7Y2VQV95QAZ6RVERG99LUNMHK	A3AIX82WZQZB5A	Approved	Tue Apr 22 10:02:52 PDT 2014	Tue Apr 22 10:04:58 PDT 2014	"[""playful"",""huge"",""free"",""ferocious"",""wet"",""nocturnal"",""dumb"",""jumpy"",""bouncy"",""quacking"",""cute"",""smelly"",""furry"",""hungry"",""sly"",""smart"",""pretty"",""dangerous"",""independent"",""striped"",""strong"",""cold"",""happy"",""busy"",""quiet"",""scaly"",""exotic"",""beautiful""]"	"[""cat"",""elephant"",""dog"",""lion"",""fish"",""bird"",""bird"",""frog"",""rabbit"",""duck"",""panda"",""skuk"",""hamster"",""lio"",""snake"",""monkehy"",""bear"",""tiger"",""leopard"",""zebra"",""lion"",""penguin"",""dog"",""beaver"",""fish"",""fis"",""panther"",""bars""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""45"""	"""10"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3DH6GAKTYYQVQSZ7VGPWLI0LQUGZYB	AZYO712QAF8HI	Approved	Tue Apr 22 09:55:43 PDT 2014	Tue Apr 22 10:09:23 PDT 2014	"[""soft"",""heavy"",""slimy"",""cute"",""small"",""mean"",""fast"",""loud"",""ferocious"",""dirty"",""scary"",""wild"",""hungry"",""independent"",""quiet"",""dumb"",""smelly"",""slow"",""wooly"",""huge"",""annoying"",""loyal"",""fluffy"",""large"",""cold"",""graceful"",""happy"",""quacking""]"	"[""Cat"",""Elephant"",""Snake"",""Hamster"",""Lizard"",""Alligator"",""Gazelle"",""Lion"",""Bear"",""Hippopatamus"",""Shark"",""Wolf"",""Crow"",""Eagle"",""Mouse"",""Squirrel"",""Gorilla"",""Whale"",""Sheep"",""Giraffe"",""Coyote"",""Dog"",""Rabbit"",""Zeebra"",""Walrus"",""Cheetah"",""Robin"",""Duck""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""65"""	"""4"""	"""English"""	"""None"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3WR9XG3T63CW8BFHNE96E93FL06748	A3HNPSPTA0NIR6	Approved	Tue Apr 22 10:05:05 PDT 2014	Tue Apr 22 10:09:35 PDT 2014	"[""wild"",""noisy"",""loud"",""quacking"",""jumpy"",""quiet"",""wet"",""slow"",""furry"",""wooly"",""scary"",""fat"",""huge"",""fast"",""smart"",""lazy"",""annoying"",""dumb"",""heavy"",""nocturnal"",""beautiful"",""bouncy"",""majestic"",""loyal"",""sly"",""strong"",""cold"",""fluffy""]"	"[""lion"",""peacock"",""bull"",""duck"",""frog"",""mouse"",""seal"",""turtle"",""kitten"",""lamb"",""gorilla"",""hippo"",""elephant"",""jaguar"",""crow"",""snail"",""cat"",""goose"",""rhino"",""armadillo"",""zebra"",""kangaroo"",""giraffe"",""dog"",""coyote"",""elephant"",""penguin"",""panda""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""65"""	"""4"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3R2UR8A0IAHURJVQOBSDM6M84KMXO4	A2DTTNGUXTEGHQ	Approved	Tue Apr 22 10:07:43 PDT 2014	Tue Apr 22 10:10:36 PDT 2014	"[""friendly"",""fat"",""playful"",""soft"",""beautiful"",""wild"",""smelly"",""busy"",""loud"",""mean"",""small"",""blind"",""dirty"",""annoying"",""bouncy"",""furry"",""funny"",""fierce"",""cute"",""big"",""wooly"",""noisy"",""fluffy"",""exotic"",""dumb"",""graceful"",""slow"",""slimy""]"	"[""dog"",""pig"",""dog"",""cat"",""bunny"",""wolf"",""skunk"",""beaver"",""elephant"",""cat"",""mouse"",""bat"",""rat"",""rat"",""kangaroo"",""squirrel"",""parrot"",""tiger"",""rabbit"",""hippo"",""mammoth"",""dog"",""rabbit"",""snake"",""ox"",""bird"",""sloth"",""frog""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""35"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3TMFV4NEP8FCHR3K7P7VN1I1GDC8WJ	A1NJTQASJ0O7KZ	Approved	Tue Apr 22 10:05:57 PDT 2014	Tue Apr 22 10:12:42 PDT 2014	"[""lazy"",""dumb"",""wooly"",""free"",""sly"",""nocturnal"",""majestic"",""soft"",""jumpy"",""fat"",""bouncy"",""strong"",""furry"",""friendly"",""funny"",""graceful"",""small"",""huge"",""slimy"",""smart"",""quiet"",""noisy"",""playful"",""busy"",""hungry"",""exotic"",""big"",""beautiful""]"	"[""Sloth"",""dog"",""mammoth"",""eagle"",""snake"",""owl"",""tiger"",""kitten"",""poodle"",""elephant"",""kangaroo"",""gorilla"",""cat"",""cat"",""parrot"",""gazelle"",""hamster"",""hippo"",""eel"",""dolphin"",""rabbit"",""dog"",""kitten"",""beaver"",""lion"",""leopard"",""walrus"",""flamingo""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""45"""	"""4"""	"""English"""	"""I entered cat or kitten about 3 or 4 times, but it was indeed the first animal that came to mind when I saw the word.  I have two cats, and they're my favorite animal.  I felt I had to refrain from typing cat any more, so it took a few seconds to come up with another animal.  However, my first reaction to almost every word was to think of my cats; except for certain words, such as slimy or noisy, of course."""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3WJEQKOXA83XZEGW7Z2OQ2Y2AO51AJ	A31XCU1HXODD8	Approved	Tue Apr 22 10:15:13 PDT 2014	Tue Apr 22 10:17:30 PDT 2014	"[""nocturnal"",""large"",""dirty"",""wet"",""noisy"",""mean"",""quacking"",""quiet"",""wild"",""strong"",""playful"",""scary"",""friendly"",""fat"",""big"",""soft"",""smelly"",""fast"",""dangerous"",""annoying"",""scaly"",""fluffy"",""smart"",""independent"",""striped"",""slow"",""wooly"",""lazy""]"	"[""bat"",""elephant"",""pig"",""fish"",""lion"",""bear"",""duck"",""mouse"",""tiger"",""lion"",""dog"",""snake"",""cat"",""elephant"",""elephant"",""cat"",""pig"",""cheetah"",""bear"",""mosquito"",""fish"",""cat"",""dog"",""bear"",""zebra"",""turtle"",""lamb"",""pig""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3ON104KXQKXBYQGIVMHI6P2WES1W4N	A2ERR8WC2BTETX	Approved	Tue Apr 22 12:12:01 PDT 2014	Tue Apr 22 12:20:41 PDT 2014	"[""soft"",""quiet"",""jumpy"",""noisy"",""majestic"",""annoying"",""loud"",""small"",""wild"",""smart"",""happy"",""cute"",""fat"",""exotic"",""big"",""beautiful"",""strong"",""scary"",""graceful"",""wet"",""fast"",""fluffy"",""dumb"",""heavy"",""striped"",""cold"",""sly"",""scaly""]"	"[""rabbit"",""mouse"",""kangaroo"",""baboon"",""dolphin"",""hyena "",""orangutan "",""mole"",""lion"",""elephant"",""parrot"",""koala"",""hippopotamus"",""toucan"",""whale"",""horse"",""ox"",""snake"",""gazelle"",""otter"",""cheetah"",""owl"",""chicken"",""buffalo"",""zebra"",""penguin"",""fox"",""lizard""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""35"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3J88R45B2GZCCJ7R3B5SB6RYEPSPXN	A2I4A4WGWII18Z	Approved	Tue Apr 22 11:01:06 PDT 2014	Tue Apr 22 12:24:09 PDT 2014	"[""noisy"",""fierce"",""big"",""striped"",""strong"",""smart"",""ferocious"",""scaly"",""exotic"",""furry"",""huge"",""annoying"",""quiet"",""loyal"",""dumb"",""loud"",""large"",""graceful"",""jumpy"",""dangerous"",""busy"",""hungry"",""funny"",""wild"",""soft"",""happy"",""mean"",""pretty""]"	"[""parrot"",""lion"",""elephant"",""zebra"",""ox"",""owl"",""tiger"",""lizard"",""bird"",""cat"",""elephant"",""dog"",""mouse"",""dog"",""hamster"",""parrot"",""elephant"",""swan"",""kangaroo"",""lion"",""bee"",""wolf"",""kookaburra"",""wildebeest"",""kitten"",""dog"",""hyena"",""peacock""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""45"""	"""4"""	"""English"""	"""I love animals, so this was a really fun survey. Thank you!"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3OLF68YTN92OPTA4EYH9F42WB57FAV	A2VR26FH6ZRMWF	Approved	Wed Apr 23 10:11:25 PDT 2014	Wed Apr 23 10:13:16 PDT 2014	"[""dangerous"",""strong"",""angry"",""blind"",""friendly"",""fluffy"",""ferocious"",""busy"",""furry"",""free"",""majestic"",""loyal"",""quacking"",""jumpy"",""cold"",""wise"",""slimy"",""lazy"",""sly"",""soft"",""scaly"",""fat""]"	"[""lion"",""hippo"",""raven"",""bat"",""dog"",""cat"",""tiger"",""bee"",""bear"",""deer"",""eagle"",""dog"",""duck"",""jangaroo"",""penguin"",""owl"",""worm"",""cat"",""fox"",""rabbit"",""snake"",""cat""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""F"""	"""45"""	"""6"""	"""English"""	""""""
