workerid,trial_type,animalID,feature,alternative,utterance,response
31,multi_slider,2,fast,elephant,whale,0.35
31,multi_slider,2,fast,man,whale,0.48
31,multi_slider,2,fast,eagle,whale,0.8
31,multi_slider,2,fast,horse,whale,0.81
31,multi_slider,2,fast,average man,whale,0.49
31,multi_slider,2,fast,lion,whale,0.73
31,multi_slider,2,fast,whale,whale,0.44
31,multi_slider,2,proud,elephant,whale,0.8
31,multi_slider,2,proud,man,whale,0.49
31,multi_slider,2,proud,eagle,whale,0.67
31,multi_slider,2,proud,horse,whale,0.67
31,multi_slider,2,proud,average man,whale,0.49
31,multi_slider,2,proud,lion,whale,0.7
31,multi_slider,2,proud,whale,whale,0.64
31,multi_slider,2,big,elephant,whale,0.91
31,multi_slider,2,big,man,whale,0.5
31,multi_slider,2,big,eagle,whale,0.13
31,multi_slider,2,big,horse,whale,0.61
31,multi_slider,2,big,average man,whale,0.5
31,multi_slider,2,big,lion,whale,0.7
31,multi_slider,2,big,whale,whale,0.91
31,multi_slider,2,hard,elephant,whale,0.63
31,multi_slider,2,hard,man,whale,0.5
31,multi_slider,2,hard,eagle,whale,0.21
31,multi_slider,2,hard,horse,whale,0.59
31,multi_slider,2,hard,average man,whale,0.5
31,multi_slider,2,hard,lion,whale,0.67
31,multi_slider,2,hard,whale,whale,0.72
32,multi_slider,8,strong,horse,giraffe,0.84
32,multi_slider,8,strong,giraffe,giraffe,1
32,multi_slider,8,strong,snake,giraffe,0
32,multi_slider,8,strong,average man,giraffe,0.56
32,multi_slider,8,strong,man,giraffe,0.68
32,multi_slider,8,fast,horse,giraffe,1
32,multi_slider,8,fast,giraffe,giraffe,0.97
32,multi_slider,8,fast,snake,giraffe,0.44
32,multi_slider,8,fast,average man,giraffe,0.3
32,multi_slider,8,fast,man,giraffe,0.34
32,multi_slider,8,tall,horse,giraffe,0.73
32,multi_slider,8,tall,giraffe,giraffe,0.99
32,multi_slider,8,tall,snake,giraffe,0.17
32,multi_slider,8,tall,average man,giraffe,0.49
32,multi_slider,8,tall,man,giraffe,0.69
32,multi_slider,8,long,horse,giraffe,0.88
32,multi_slider,8,long,giraffe,giraffe,1
32,multi_slider,8,long,snake,giraffe,0.27
32,multi_slider,8,long,average man,giraffe,0.16
32,multi_slider,8,long,man,giraffe,0.16
32,multi_slider,8,slithery,horse,giraffe,0
32,multi_slider,8,slithery,giraffe,giraffe,0.01
32,multi_slider,8,slithery,snake,giraffe,1
32,multi_slider,8,slithery,average man,giraffe,0
32,multi_slider,8,slithery,man,giraffe,0
32,multi_slider,12,lazy,kitten,rabbit,0.98
32,multi_slider,12,lazy,cheetah,rabbit,0.51
32,multi_slider,12,lazy,jaguar,rabbit,0.48
32,multi_slider,12,lazy,average man,rabbit,0.48
32,multi_slider,12,lazy,dog,rabbit,0.77
32,multi_slider,12,lazy,man,rabbit,0
32,multi_slider,12,lazy,rabbit,rabbit,0.77
32,multi_slider,12,lazy,cat,rabbit,0.92
32,multi_slider,12,agile,kitten,rabbit,0.36
32,multi_slider,12,agile,cheetah,rabbit,1
32,multi_slider,12,agile,jaguar,rabbit,0.97
32,multi_slider,12,agile,average man,rabbit,0.67
32,multi_slider,12,agile,dog,rabbit,0.89
32,multi_slider,12,agile,man,rabbit,0.81
32,multi_slider,12,agile,rabbit,rabbit,0.44
32,multi_slider,12,agile,cat,rabbit,0.34
32,multi_slider,12,fast,kitten,rabbit,0.2
32,multi_slider,12,fast,cheetah,rabbit,0.99
32,multi_slider,12,fast,jaguar,rabbit,1
32,multi_slider,12,fast,average man,rabbit,0.67
32,multi_slider,12,fast,dog,rabbit,0.82
32,multi_slider,12,fast,man,rabbit,0.71
32,multi_slider,12,fast,rabbit,rabbit,0.82
32,multi_slider,12,fast,cat,rabbit,0.83
32,multi_slider,12,loyal,kitten,rabbit,0.53
32,multi_slider,12,loyal,cheetah,rabbit,1
32,multi_slider,12,loyal,jaguar,rabbit,1
32,multi_slider,12,loyal,average man,rabbit,0.88
32,multi_slider,12,loyal,dog,rabbit,1
32,multi_slider,12,loyal,man,rabbit,0.89
32,multi_slider,12,loyal,rabbit,rabbit,0.04
32,multi_slider,12,loyal,cat,rabbit,0.52
32,multi_slider,12,sleek,kitten,rabbit,0.42
32,multi_slider,12,sleek,cheetah,rabbit,0.99
32,multi_slider,12,sleek,jaguar,rabbit,0.99
32,multi_slider,12,sleek,average man,rabbit,0.83
32,multi_slider,12,sleek,dog,rabbit,0.9
32,multi_slider,12,sleek,man,rabbit,0.83
32,multi_slider,12,sleek,rabbit,rabbit,0.78
32,multi_slider,12,sleek,cat,rabbit,0.98
32,multi_slider,12,cute,kitten,rabbit,1
32,multi_slider,12,cute,cheetah,rabbit,0.94
32,multi_slider,12,cute,jaguar,rabbit,0.94
32,multi_slider,12,cute,average man,rabbit,0.8
32,multi_slider,12,cute,dog,rabbit,1
32,multi_slider,12,cute,man,rabbit,0.8
32,multi_slider,12,cute,rabbit,rabbit,0.91
32,multi_slider,12,cute,cat,rabbit,1
32,multi_slider,12,friendly,kitten,rabbit,0.84
32,multi_slider,12,friendly,cheetah,rabbit,0
32,multi_slider,12,friendly,jaguar,rabbit,0.01
32,multi_slider,12,friendly,average man,rabbit,1
32,multi_slider,12,friendly,dog,rabbit,0.86
32,multi_slider,12,friendly,man,rabbit,1
32,multi_slider,12,friendly,rabbit,rabbit,0.15
32,multi_slider,12,friendly,cat,rabbit,0.96
32,multi_slider,12,playful,kitten,rabbit,1
32,multi_slider,12,playful,cheetah,rabbit,0.92
32,multi_slider,12,playful,jaguar,rabbit,0.93
32,multi_slider,12,playful,average man,rabbit,0.77
32,multi_slider,12,playful,dog,rabbit,1
32,multi_slider,12,playful,man,rabbit,0.79
32,multi_slider,12,playful,rabbit,rabbit,0.02
32,multi_slider,12,playful,cat,rabbit,1
32,multi_slider,10,lazy,elephant,turtle,0.81
32,multi_slider,10,lazy,sloth,turtle,0.73
32,multi_slider,10,lazy,average man,turtle,0.12
32,multi_slider,10,lazy,turtle,turtle,0
32,multi_slider,10,lazy,gorilla,turtle,0.65
32,multi_slider,10,lazy,bear,turtle,0.79
32,multi_slider,10,lazy,man,turtle,0.06
32,multi_slider,10,lazy,horse,turtle,0.07
32,multi_slider,10,hard,elephant,turtle,1
32,multi_slider,10,hard,sloth,turtle,0.8
32,multi_slider,10,hard,average man,turtle,0.07
32,multi_slider,10,hard,turtle,turtle,1
32,multi_slider,10,hard,gorilla,turtle,0.26
32,multi_slider,10,hard,bear,turtle,0.18
32,multi_slider,10,hard,man,turtle,0.11
32,multi_slider,10,hard,horse,turtle,0.46
32,multi_slider,10,slow,elephant,turtle,0.79
32,multi_slider,10,slow,sloth,turtle,0.7
32,multi_slider,10,slow,average man,turtle,0.34
32,multi_slider,10,slow,turtle,turtle,1
32,multi_slider,10,slow,gorilla,turtle,0.43
32,multi_slider,10,slow,bear,turtle,0.32
32,multi_slider,10,slow,man,turtle,0.14
32,multi_slider,10,slow,horse,turtle,0.04
32,multi_slider,10,strong,elephant,turtle,1
32,multi_slider,10,strong,sloth,turtle,0.71
32,multi_slider,10,strong,average man,turtle,0.5
32,multi_slider,10,strong,turtle,turtle,0.35
32,multi_slider,10,strong,gorilla,turtle,0.82
32,multi_slider,10,strong,bear,turtle,0.89
32,multi_slider,10,strong,man,turtle,0.51
32,multi_slider,10,strong,horse,turtle,0.8
32,multi_slider,10,big,elephant,turtle,1
32,multi_slider,10,big,sloth,turtle,0.59
32,multi_slider,10,big,average man,turtle,0.51
32,multi_slider,10,big,turtle,turtle,0.1
32,multi_slider,10,big,gorilla,turtle,0.69
32,multi_slider,10,big,bear,turtle,0.89
32,multi_slider,10,big,man,turtle,0.52
32,multi_slider,10,big,horse,turtle,0.73
32,multi_slider,10,fast,elephant,turtle,0.12
32,multi_slider,10,fast,sloth,turtle,0.47
32,multi_slider,10,fast,average man,turtle,0.56
32,multi_slider,10,fast,turtle,turtle,0
32,multi_slider,10,fast,gorilla,turtle,0.66
32,multi_slider,10,fast,bear,turtle,0.68
32,multi_slider,10,fast,man,turtle,0.6
32,multi_slider,10,fast,horse,turtle,0.99
32,multi_slider,10,hairy,elephant,turtle,0.05
32,multi_slider,10,hairy,sloth,turtle,0.74
32,multi_slider,10,hairy,average man,turtle,0.48
32,multi_slider,10,hairy,turtle,turtle,0
32,multi_slider,10,hairy,gorilla,turtle,0.76
32,multi_slider,10,hairy,bear,turtle,1
32,multi_slider,10,hairy,man,turtle,0.51
32,multi_slider,10,hairy,horse,turtle,0.91
33,multi_slider,9,funny,man,cheetah,0.04
33,multi_slider,9,funny,cheetah,cheetah,0.07
33,multi_slider,9,funny,jaguar,cheetah,0.05
33,multi_slider,9,funny,average man,cheetah,0.05
33,multi_slider,9,funny,cat,cheetah,0.15
33,multi_slider,9,funny,deer,cheetah,0.1
33,multi_slider,9,funny,monkey,cheetah,0.4
33,multi_slider,9,smart,man,cheetah,0.49
33,multi_slider,9,smart,cheetah,cheetah,0.43
33,multi_slider,9,smart,jaguar,cheetah,0.43
33,multi_slider,9,smart,average man,cheetah,0.91
33,multi_slider,9,smart,cat,cheetah,0.7
33,multi_slider,9,smart,deer,cheetah,0.65
33,multi_slider,9,smart,monkey,cheetah,0.85
33,multi_slider,9,agile,man,cheetah,0.06
33,multi_slider,9,agile,cheetah,cheetah,0.84
33,multi_slider,9,agile,jaguar,cheetah,0.8
33,multi_slider,9,agile,average man,cheetah,0.06
33,multi_slider,9,agile,cat,cheetah,0.77
33,multi_slider,9,agile,deer,cheetah,0.41
33,multi_slider,9,agile,monkey,cheetah,0.68
33,multi_slider,9,cute,man,cheetah,0.09
33,multi_slider,9,cute,cheetah,cheetah,0.51
33,multi_slider,9,cute,jaguar,cheetah,0.48
33,multi_slider,9,cute,average man,cheetah,0.53
33,multi_slider,9,cute,cat,cheetah,0.89
33,multi_slider,9,cute,deer,cheetah,0.82
33,multi_slider,9,cute,monkey,cheetah,0.9
33,multi_slider,9,dumb,man,cheetah,0.15
33,multi_slider,9,dumb,cheetah,cheetah,0.43
33,multi_slider,9,dumb,jaguar,cheetah,0.44
33,multi_slider,9,dumb,average man,cheetah,0.16
33,multi_slider,9,dumb,cat,cheetah,0.34
33,multi_slider,9,dumb,deer,cheetah,0.55
33,multi_slider,9,dumb,monkey,cheetah,0.24
33,multi_slider,9,lazy,man,cheetah,0.41
33,multi_slider,9,lazy,cheetah,cheetah,0.21
33,multi_slider,9,lazy,jaguar,cheetah,0.21
33,multi_slider,9,lazy,average man,cheetah,0.42
33,multi_slider,9,lazy,cat,cheetah,0.33
33,multi_slider,9,lazy,deer,cheetah,0.25
33,multi_slider,9,lazy,monkey,cheetah,0.17
33,multi_slider,9,sleek,man,cheetah,0.44
33,multi_slider,9,sleek,cheetah,cheetah,0.84
33,multi_slider,9,sleek,jaguar,cheetah,0.88
33,multi_slider,9,sleek,average man,cheetah,0.45
33,multi_slider,9,sleek,cat,cheetah,0.78
33,multi_slider,9,sleek,deer,cheetah,0.69
33,multi_slider,9,sleek,monkey,cheetah,0.54
33,multi_slider,9,fast,man,cheetah,0.19
33,multi_slider,9,fast,cheetah,cheetah,0.94
33,multi_slider,9,fast,jaguar,cheetah,0.82
33,multi_slider,9,fast,average man,cheetah,0.2
33,multi_slider,9,fast,cat,cheetah,0.46
33,multi_slider,9,fast,deer,cheetah,0.19
33,multi_slider,9,fast,monkey,cheetah,0.31
33,multi_slider,1,industrious,ant,ant,0.81
33,multi_slider,1,industrious,beaver,ant,0.81
33,multi_slider,1,industrious,mouse,ant,0.58
33,multi_slider,1,industrious,man,ant,0.46
33,multi_slider,1,industrious,monkey,ant,0.55
33,multi_slider,1,industrious,average man,ant,0.46
33,multi_slider,1,funny,ant,ant,0.31
33,multi_slider,1,funny,beaver,ant,0.24
33,multi_slider,1,funny,mouse,ant,0.1
33,multi_slider,1,funny,man,ant,0.23
33,multi_slider,1,funny,monkey,ant,0.42
33,multi_slider,1,funny,average man,ant,0.22
33,multi_slider,1,smart,ant,ant,0.69
33,multi_slider,1,smart,beaver,ant,0.74
33,multi_slider,1,smart,mouse,ant,0.25
33,multi_slider,1,smart,man,ant,0.5
33,multi_slider,1,smart,monkey,ant,0.46
33,multi_slider,1,smart,average man,ant,0.5
33,multi_slider,1,small,ant,ant,0.95
33,multi_slider,1,small,beaver,ant,0.5
33,multi_slider,1,small,mouse,ant,0.84
33,multi_slider,1,small,man,ant,0.18
33,multi_slider,1,small,monkey,ant,0.4
33,multi_slider,1,small,average man,ant,0.18
33,multi_slider,1,quiet,ant,ant,0.93
33,multi_slider,1,quiet,beaver,ant,0.62
33,multi_slider,1,quiet,mouse,ant,0.78
33,multi_slider,1,quiet,man,ant,0.05
33,multi_slider,1,quiet,monkey,ant,0.36
33,multi_slider,1,quiet,average man,ant,0.06
33,multi_slider,1,busy,ant,ant,0.89
33,multi_slider,1,busy,beaver,ant,0.88
33,multi_slider,1,busy,mouse,ant,0.79
33,multi_slider,1,busy,man,ant,0.54
33,multi_slider,1,busy,monkey,ant,0.61
33,multi_slider,1,busy,average man,ant,0.53
33,multi_slider,10,hairy,sloth,turtle,0.87
33,multi_slider,10,hairy,man,turtle,0.53
33,multi_slider,10,hairy,average man,turtle,0.53
33,multi_slider,10,hairy,elephant,turtle,0.26
33,multi_slider,10,hairy,horse,turtle,0.73
33,multi_slider,10,hairy,turtle,turtle,0.03
33,multi_slider,10,hairy,bear,turtle,0.94
33,multi_slider,10,hairy,gorilla,turtle,0.94
33,multi_slider,10,strong,sloth,turtle,0.21
33,multi_slider,10,strong,man,turtle,0.5
33,multi_slider,10,strong,average man,turtle,0.5
33,multi_slider,10,strong,elephant,turtle,0.94
33,multi_slider,10,strong,horse,turtle,0.8
33,multi_slider,10,strong,turtle,turtle,0.08
33,multi_slider,10,strong,bear,turtle,0.96
33,multi_slider,10,strong,gorilla,turtle,0.94
33,multi_slider,10,big,sloth,turtle,0.32
33,multi_slider,10,big,man,turtle,0.49
33,multi_slider,10,big,average man,turtle,0.49
33,multi_slider,10,big,elephant,turtle,0.96
33,multi_slider,10,big,horse,turtle,0.77
33,multi_slider,10,big,turtle,turtle,0.2
33,multi_slider,10,big,bear,turtle,0.83
33,multi_slider,10,big,gorilla,turtle,0.9
33,multi_slider,10,hard,sloth,turtle,0.21
33,multi_slider,10,hard,man,turtle,0.25
33,multi_slider,10,hard,average man,turtle,0.25
33,multi_slider,10,hard,elephant,turtle,0.5
33,multi_slider,10,hard,horse,turtle,0.45
33,multi_slider,10,hard,turtle,turtle,0.6
33,multi_slider,10,hard,bear,turtle,0.38
33,multi_slider,10,hard,gorilla,turtle,0.27
33,multi_slider,10,slow,sloth,turtle,NA
33,multi_slider,10,slow,man,turtle,0.6
33,multi_slider,10,slow,average man,turtle,0.6
33,multi_slider,10,slow,elephant,turtle,0.45
33,multi_slider,10,slow,horse,turtle,0.15
33,multi_slider,10,slow,turtle,turtle,0.96
33,multi_slider,10,slow,bear,turtle,0.23
33,multi_slider,10,slow,gorilla,turtle,0.23
33,multi_slider,10,lazy,sloth,turtle,0.69
33,multi_slider,10,lazy,man,turtle,0.6
33,multi_slider,10,lazy,average man,turtle,0.6
33,multi_slider,10,lazy,elephant,turtle,0.41
33,multi_slider,10,lazy,horse,turtle,0.29
33,multi_slider,10,lazy,turtle,turtle,0.53
33,multi_slider,10,lazy,bear,turtle,0.3
33,multi_slider,10,lazy,gorilla,turtle,0.2
33,multi_slider,10,fast,sloth,turtle,0.34
33,multi_slider,10,fast,man,turtle,0.47
33,multi_slider,10,fast,average man,turtle,0.47
33,multi_slider,10,fast,elephant,turtle,0.57
33,multi_slider,10,fast,horse,turtle,0.78
33,multi_slider,10,fast,turtle,turtle,0.04
33,multi_slider,10,fast,bear,turtle,0.57
33,multi_slider,10,fast,gorilla,turtle,0.57
34,multi_slider,11,striped,elephant,lion,0.04
34,multi_slider,11,striped,gorilla,lion,0.03
34,multi_slider,11,striped,tiger,lion,0.95
34,multi_slider,11,striped,bear,lion,0.04
34,multi_slider,11,striped,horse,lion,0.11
34,multi_slider,11,striped,lion,lion,0.02
34,multi_slider,11,striped,man,lion,0.01
34,multi_slider,11,striped,average man,lion,0.02
34,multi_slider,11,fast,elephant,lion,0.22
34,multi_slider,11,fast,gorilla,lion,0.27
34,multi_slider,11,fast,tiger,lion,0.69
34,multi_slider,11,fast,bear,lion,0.29
34,multi_slider,11,fast,horse,lion,0.74
34,multi_slider,11,fast,lion,lion,0.73
34,multi_slider,11,fast,man,lion,0.27
34,multi_slider,11,fast,average man,lion,0.28
34,multi_slider,11,strong,elephant,lion,0.76
34,multi_slider,11,strong,gorilla,lion,0.72
34,multi_slider,11,strong,tiger,lion,0.31
34,multi_slider,11,strong,bear,lion,0.41
34,multi_slider,11,strong,horse,lion,0.27
34,multi_slider,11,strong,lion,lion,0.35
34,multi_slider,11,strong,man,lion,0.06
34,multi_slider,11,strong,average man,lion,0.05
34,multi_slider,11,hairy,elephant,lion,0.01
34,multi_slider,11,hairy,gorilla,lion,0.69
34,multi_slider,11,hairy,tiger,lion,0.81
34,multi_slider,11,hairy,bear,lion,0.83
34,multi_slider,11,hairy,horse,lion,0.7
34,multi_slider,11,hairy,lion,lion,0.86
34,multi_slider,11,hairy,man,lion,0.21
34,multi_slider,11,hairy,average man,lion,0.2
34,multi_slider,11,hard,elephant,lion,0.49
34,multi_slider,11,hard,gorilla,lion,0.4
34,multi_slider,11,hard,tiger,lion,0.12
34,multi_slider,11,hard,bear,lion,0.12
34,multi_slider,11,hard,horse,lion,0.51
34,multi_slider,11,hard,lion,lion,0.12
34,multi_slider,11,hard,man,lion,0.11
34,multi_slider,11,hard,average man,lion,0.12
34,multi_slider,11,big,elephant,lion,0.78
34,multi_slider,11,big,gorilla,lion,0.3
34,multi_slider,11,big,tiger,lion,0.19
34,multi_slider,11,big,bear,lion,0.25
34,multi_slider,11,big,horse,lion,0.22
34,multi_slider,11,big,lion,lion,0.19
34,multi_slider,11,big,man,lion,0.06
34,multi_slider,11,big,average man,lion,0.06
34,multi_slider,11,fierce,elephant,lion,0.09
34,multi_slider,11,fierce,gorilla,lion,0.18
34,multi_slider,11,fierce,tiger,lion,0.59
34,multi_slider,11,fierce,bear,lion,0.56
34,multi_slider,11,fierce,horse,lion,0
34,multi_slider,11,fierce,lion,lion,0.62
34,multi_slider,11,fierce,man,lion,0.02
34,multi_slider,11,fierce,average man,lion,0.01
34,multi_slider,4,strong,average man,elephant,0.08
34,multi_slider,4,strong,armadillo,elephant,0.07
34,multi_slider,4,strong,turtle,elephant,0.01
34,multi_slider,4,strong,whale,elephant,0.63
34,multi_slider,4,strong,elephant,elephant,0.78
34,multi_slider,4,strong,man,elephant,0.78
34,multi_slider,4,slow,average man,elephant,0.93
34,multi_slider,4,slow,armadillo,elephant,0.9
34,multi_slider,4,slow,turtle,elephant,0.97
34,multi_slider,4,slow,whale,elephant,0.58
34,multi_slider,4,slow,elephant,elephant,0.72
34,multi_slider,4,slow,man,elephant,0.72
34,multi_slider,4,big,average man,elephant,0.22
34,multi_slider,4,big,armadillo,elephant,0.12
34,multi_slider,4,big,turtle,elephant,0.02
34,multi_slider,4,big,whale,elephant,0.98
34,multi_slider,4,big,elephant,elephant,0.93
34,multi_slider,4,big,man,elephant,0.93
34,multi_slider,4,majestic,average man,elephant,0.09
34,multi_slider,4,majestic,armadillo,elephant,0.03
34,multi_slider,4,majestic,turtle,elephant,0.01
34,multi_slider,4,majestic,whale,elephant,0.9
34,multi_slider,4,majestic,elephant,elephant,0.8
34,multi_slider,4,majestic,man,elephant,0.8
34,multi_slider,4,hard,average man,elephant,0
34,multi_slider,4,hard,armadillo,elephant,0.8
34,multi_slider,4,hard,turtle,elephant,0.79
34,multi_slider,4,hard,whale,elephant,0.4
34,multi_slider,4,hard,elephant,elephant,0.48
34,multi_slider,4,hard,man,elephant,0.48
34,multi_slider,7,loyal,hyena,penguin,0
34,multi_slider,7,loyal,penguin,penguin,0.88
34,multi_slider,7,loyal,kitten,penguin,0.56
34,multi_slider,7,loyal,man,penguin,0.89
34,multi_slider,7,loyal,dog,penguin,0.98
34,multi_slider,7,loyal,cat,penguin,0.56
34,multi_slider,7,loyal,monkey,penguin,0.37
34,multi_slider,7,loyal,average man,penguin,0.81
34,multi_slider,7,loud,hyena,penguin,0.86
34,multi_slider,7,loud,penguin,penguin,0.13
34,multi_slider,7,loud,kitten,penguin,0.2
34,multi_slider,7,loud,man,penguin,0.14
34,multi_slider,7,loud,dog,penguin,0.39
34,multi_slider,7,loud,cat,penguin,0.32
34,multi_slider,7,loud,monkey,penguin,0.51
34,multi_slider,7,loud,average man,penguin,0.51
34,multi_slider,7,smart,hyena,penguin,0.49
34,multi_slider,7,smart,penguin,penguin,0.54
34,multi_slider,7,smart,kitten,penguin,0.34
34,multi_slider,7,smart,man,penguin,0.54
34,multi_slider,7,smart,dog,penguin,0.66
34,multi_slider,7,smart,cat,penguin,0.45
34,multi_slider,7,smart,monkey,penguin,0.82
34,multi_slider,7,smart,average man,penguin,0.91
34,multi_slider,7,lazy,hyena,penguin,0.3
34,multi_slider,7,lazy,penguin,penguin,0.47
34,multi_slider,7,lazy,kitten,penguin,0.23
34,multi_slider,7,lazy,man,penguin,0.48
34,multi_slider,7,lazy,dog,penguin,0.63
34,multi_slider,7,lazy,cat,penguin,0.8
34,multi_slider,7,lazy,monkey,penguin,0.34
34,multi_slider,7,lazy,average man,penguin,0.58
34,multi_slider,7,playful,hyena,penguin,0.01
34,multi_slider,7,playful,penguin,penguin,0.2
34,multi_slider,7,playful,kitten,penguin,0.99
34,multi_slider,7,playful,man,penguin,0.2
34,multi_slider,7,playful,dog,penguin,0.79
34,multi_slider,7,playful,cat,penguin,0.77
34,multi_slider,7,playful,monkey,penguin,0.84
34,multi_slider,7,playful,average man,penguin,0.53
34,multi_slider,7,friendly,hyena,penguin,0.01
34,multi_slider,7,friendly,penguin,penguin,0.6
34,multi_slider,7,friendly,kitten,penguin,0.7
34,multi_slider,7,friendly,man,penguin,0.6
34,multi_slider,7,friendly,dog,penguin,0.74
34,multi_slider,7,friendly,cat,penguin,0.4
34,multi_slider,7,friendly,monkey,penguin,0.33
34,multi_slider,7,friendly,average man,penguin,0.55
34,multi_slider,7,cute,hyena,penguin,0
34,multi_slider,7,cute,penguin,penguin,0.98
34,multi_slider,7,cute,kitten,penguin,0.79
34,multi_slider,7,cute,man,penguin,0.98
34,multi_slider,7,cute,dog,penguin,0.94
34,multi_slider,7,cute,cat,penguin,0.79
34,multi_slider,7,cute,monkey,penguin,0.84
34,multi_slider,7,cute,average man,penguin,0.52
34,multi_slider,7,funny,hyena,penguin,0
34,multi_slider,7,funny,penguin,penguin,0.55
34,multi_slider,7,funny,kitten,penguin,0.7
34,multi_slider,7,funny,man,penguin,0.55
34,multi_slider,7,funny,dog,penguin,0.78
34,multi_slider,7,funny,cat,penguin,0.63
34,multi_slider,7,funny,monkey,penguin,0.85
34,multi_slider,7,funny,average man,penguin,0.36
35,multi_slider,12,loyal,rabbit,rabbit,0.35
35,multi_slider,12,loyal,cat,rabbit,0.09
35,multi_slider,12,loyal,man,rabbit,0.34
35,multi_slider,12,loyal,jaguar,rabbit,0.09
35,multi_slider,12,loyal,kitten,rabbit,0.68
35,multi_slider,12,loyal,average man,rabbit,0.4
35,multi_slider,12,loyal,cheetah,rabbit,0.1
35,multi_slider,12,loyal,dog,rabbit,0.81
35,multi_slider,12,playful,rabbit,rabbit,0.66
35,multi_slider,12,playful,cat,rabbit,0.48
35,multi_slider,12,playful,man,rabbit,0.38
35,multi_slider,12,playful,jaguar,rabbit,0.19
35,multi_slider,12,playful,kitten,rabbit,0.85
35,multi_slider,12,playful,average man,rabbit,0.32
35,multi_slider,12,playful,cheetah,rabbit,0.17
35,multi_slider,12,playful,dog,rabbit,0.73
35,multi_slider,12,cute,rabbit,rabbit,0.79
35,multi_slider,12,cute,cat,rabbit,0.37
35,multi_slider,12,cute,man,rabbit,0.24
35,multi_slider,12,cute,jaguar,rabbit,0.05
35,multi_slider,12,cute,kitten,rabbit,0.9
35,multi_slider,12,cute,average man,rabbit,0.25
35,multi_slider,12,cute,cheetah,rabbit,0.04
35,multi_slider,12,cute,dog,rabbit,0.8
35,multi_slider,12,agile,rabbit,rabbit,0.73
35,multi_slider,12,agile,cat,rabbit,0.61
35,multi_slider,12,agile,man,rabbit,0.6
35,multi_slider,12,agile,jaguar,rabbit,0.61
35,multi_slider,12,agile,kitten,rabbit,0.21
35,multi_slider,12,agile,average man,rabbit,0.48
35,multi_slider,12,agile,cheetah,rabbit,0.62
35,multi_slider,12,agile,dog,rabbit,0.35
35,multi_slider,12,sleek,rabbit,rabbit,0.09
35,multi_slider,12,sleek,cat,rabbit,0.66
35,multi_slider,12,sleek,man,rabbit,0.08
35,multi_slider,12,sleek,jaguar,rabbit,0.86
35,multi_slider,12,sleek,kitten,rabbit,0.07
35,multi_slider,12,sleek,average man,rabbit,0.29
35,multi_slider,12,sleek,cheetah,rabbit,0.8
35,multi_slider,12,sleek,dog,rabbit,0.07
35,multi_slider,12,friendly,rabbit,rabbit,0.51
35,multi_slider,12,friendly,cat,rabbit,0.15
35,multi_slider,12,friendly,man,rabbit,0.52
35,multi_slider,12,friendly,jaguar,rabbit,0.02
35,multi_slider,12,friendly,kitten,rabbit,0.65
35,multi_slider,12,friendly,average man,rabbit,0.48
35,multi_slider,12,friendly,cheetah,rabbit,0.01
35,multi_slider,12,friendly,dog,rabbit,0.65
35,multi_slider,12,lazy,rabbit,rabbit,0.24
35,multi_slider,12,lazy,cat,rabbit,0.56
35,multi_slider,12,lazy,man,rabbit,0.08
35,multi_slider,12,lazy,jaguar,rabbit,0.14
35,multi_slider,12,lazy,kitten,rabbit,0.4
35,multi_slider,12,lazy,average man,rabbit,0.63
35,multi_slider,12,lazy,cheetah,rabbit,0.13
35,multi_slider,12,lazy,dog,rabbit,0.64
35,multi_slider,12,fast,rabbit,rabbit,0.62
35,multi_slider,12,fast,cat,rabbit,0.5
35,multi_slider,12,fast,man,rabbit,0.77
35,multi_slider,12,fast,jaguar,rabbit,0.87
35,multi_slider,12,fast,kitten,rabbit,0.14
35,multi_slider,12,fast,average man,rabbit,0.51
35,multi_slider,12,fast,cheetah,rabbit,0.88
35,multi_slider,12,fast,dog,rabbit,0.52
35,multi_slider,10,big,elephant,turtle,0.93
35,multi_slider,10,big,sloth,turtle,0.24
35,multi_slider,10,big,bear,turtle,0.75
35,multi_slider,10,big,horse,turtle,0.66
35,multi_slider,10,big,man,turtle,0.48
35,multi_slider,10,big,gorilla,turtle,0.62
35,multi_slider,10,big,turtle,turtle,0.12
35,multi_slider,10,big,average man,turtle,0.55
35,multi_slider,10,strong,elephant,turtle,0.66
35,multi_slider,10,strong,sloth,turtle,0.04
35,multi_slider,10,strong,bear,turtle,0.76
35,multi_slider,10,strong,horse,turtle,0.6
35,multi_slider,10,strong,man,turtle,0.49
35,multi_slider,10,strong,gorilla,turtle,0.78
35,multi_slider,10,strong,turtle,turtle,0.04
35,multi_slider,10,strong,average man,turtle,0.56
35,multi_slider,10,hairy,elephant,turtle,0.14
35,multi_slider,10,hairy,sloth,turtle,0.29
35,multi_slider,10,hairy,bear,turtle,0.62
35,multi_slider,10,hairy,horse,turtle,0.22
35,multi_slider,10,hairy,man,turtle,0.37
35,multi_slider,10,hairy,gorilla,turtle,0.66
35,multi_slider,10,hairy,turtle,turtle,0.02
35,multi_slider,10,hairy,average man,turtle,0.54
35,multi_slider,10,lazy,elephant,turtle,0.61
35,multi_slider,10,lazy,sloth,turtle,0.77
35,multi_slider,10,lazy,bear,turtle,0.62
35,multi_slider,10,lazy,horse,turtle,0.24
35,multi_slider,10,lazy,man,turtle,0.68
